D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.1,0.65,1.35,37.15,-10.7803834,-1.415170847,29.13471518,-51.00641724
0.1,0.65,1.35,37.2,-10.73868869,-1.465455756,28.11646167,-51.5786944
0.1,0.65,1.35,37.25,-10.70216137,-1.505317641,27.43253452,-52.0690876
0.1,0.65,1.35,37.3,-10.68764291,-1.53101572,26.93524773,-52.51319533
0.1,0.65,1.35,37.35,-10.70528026,-1.541921701,26.45684759,-52.96196152
0.1,0.65,1.35,37.4,-10.75844097,-1.542476704,25.84152734,-53.472057
0.1,0.65,1.35,37.45,-10.84913749,-1.544509938,24.98093376,-54.08919981
0.1,0.65,1.35,37.5,-10.98700097,-1.572110943,23.84387786,-54.80767132
0.1,0.65,1.35,37.55,-11.19663169,-1.667617107,22.53345604,-55.38529461
0.1,0.65,1.35,37.6,-11.50951797,-1.799785505,21.42868977,-54.80862509
0.1,0.65,1.35,37.65,-11.90697666,-1.627171503,21.29141322,-53.56122217
0.1,0.65,1.35,37.7,-12.23586827,-1.356718698,22.67226277,-54.21990089
0.1,0.65,1.35,37.75,-12.32155507,-1.215180574,24.7935867,-55.51122055
0.1,0.65,1.35,37.8,-12.19451891,-1.142604759,26.36436153,-56.76724018
0.1,0.65,1.35,37.85,-11.98903685,-1.100300204,27.02326139,-57.93296966
0.1,0.65,1.35,37.9,-11.78454595,-1.073465333,27.02330384,-59.03010498
0.1,0.65,1.35,37.95,-11.60415878,-1.055892331,26.65001911,-60.07802175
0.1,0.65,1.35,38,-11.44863944,-1.044514124,26.08065143,-61.0891598
0.1,0.65,1.35,38.05,-11.31333272,-1.037567771,25.40959343,-62.07146933
0.1,0.65,1.35,38.1,-11.19347365,-1.033914958,24.68504536,-63.03033496
0.1,0.65,1.35,38.15,-11.08533796,-1.032759848,23.93143326,-63.96966817
0.1,0.65,1.35,38.2,-10.98623288,-1.033517317,23.16112634,-64.89249535
0.1,0.65,1.35,38.25,-10.89425535,-1.035743983,22.38035401,-65.80127605
0.1,0.65,1.35,38.3,-10.80806089,-1.039098143,21.59220474,-66.69807962
0.1,0.65,1.35,38.35,-10.72668915,-1.043314309,20.79816892,-67.58468722
0.1,0.65,1.35,38.4,-10.64944122,-1.048185867,19.99894502,-68.46265351
0.1,0.65,1.35,38.45,-10.57579557,-1.053552602,19.19486457,-69.33334593
0.1,0.65,1.35,38.5,-10.50535074,-1.05929138,18.3861156,-70.1979713
0.1,0.65,1.35,38.55,-10.43778629,-1.065308982,17.57285716,-71.05759486
0.1,0.65,1.35,38.6,-10.37283606,-1.071536471,16.75527419,-71.91315459
0.1,0.65,1.35,38.65,-10.31026977,-1.077924686,15.93359943,-72.76547262
0.1,0.65,1.35,38.7,-10.24988053,-1.084440595,15.10811701,-73.6152646
0.1,0.65,1.35,38.75,-10.19147628,-1.091064296,14.27915628,-74.46314767
0.1,0.65,1.35,38.8,-10.13487413,-1.09778654,13.44708065,-75.30964748
0.1,0.65,1.35,38.85,-10.07989676,-1.10460665,12.61227408,-76.15520444
0.1,0.65,1.35,38.9,-10.02637023,-1.111530778,11.77512718,-77.00017946
0.1,0.65,1.35,38.95,-9.974122969,-1.118570419,10.93602355,-77.84485918
0.1,0.65,1.35,39,-9.922985467,-1.125741157,10.0953272,-78.68946105
0.1,0.65,1.35,39.05,-9.872790613,-1.133061587,9.253371108,-79.53413796
0.1,0.65,1.35,39.1,-9.823374439,-1.140552395,8.410447362,-80.37898289
0.1,0.65,1.35,39.15,-9.774577172,-1.148235583,7.566798627,-81.22403325
0.1,0.65,1.35,39.2,-9.726244512,-1.156133811,6.722611167,-82.06927515
0.1,0.65,1.35,39.25,-9.678229055,-1.164269839,5.87800927,-82.91464764
0.1,0.65,1.35,39.3,-9.63039181,-1.172666085,5.033051007,-83.76004675
0.1,0.65,1.35,39.35,-9.582603756,-1.181344261,4.187725257,-84.60532952
0.1,0.65,1.35,39.4,-9.534747431,-1.190325102,3.341949854,-85.45031793
0.1,0.65,1.35,39.45,-9.486718498,-1.199628181,2.495570777,-86.29480269
0.1,0.65,1.35,39.5,-9.438427285,-1.209271803,1.648362217,-87.13854697
0.1,0.65,1.35,39.55,-9.389800291,-1.219272984,0.800027395,-87.98129001
0.1,0.65,1.35,39.6,-9.340781635,-1.229647519,-0.049800034,-88.82275051
0.1,0.65,1.35,39.65,-9.291334457,-1.240410143,-0.901554213,-89.6626299
0.1,0.65,1.35,39.7,-9.241442282,-1.251574792,-1.755735201,-90.50061541
0.1,0.65,1.35,39.75,-9.191110347,-1.263155002,-2.612907346,-91.33638288
0.1,0.65,1.35,39.8,-9.14036693,-1.275164451,-3.473698425,-92.16959925
0.1,0.65,1.35,39.85,-9.089264737,-1.287617724,-4.338800319,-92.99992485
0.1,0.65,1.35,39.9,-9.037882435,-1.300531366,-5.208972385,-93.82701523
0.1,0.65,1.35,39.95,-8.986326489,-1.313925389,-6.085049357,-94.65052271
0.1,0.65,1.35,40,-8.934733629,-1.327825475,-6.967956722,-95.47009769
0.1,0.65,1.35,40.05,-8.883274494,-1.34226633,-7.85873842,-96.28538984
0.1,0.65,1.35,40.1,-8.832159556,-1.357297041,-8.758605085,-97.09605024
0.1,0.65,1.35,40.15,-8.781649566,-1.372990096,-9.669017114,-97.90173642
0.1,0.65,1.35,40.2,-8.732075273,-1.38945744,-10.59182803,-98.70212697
0.1,0.65,1.35,40.25,-8.683877225,-1.406881112,-11.52953425,-99.49696442
0.1,0.65,1.35,40.3,-8.637692001,-1.425576252,-12.48571398,-100.2861883
0.1,0.65,1.35,40.35,-8.594554936,-1.446132421,-13.46578665,-101.0703817
0.1,0.65,1.35,40.4,-8.556423999,-1.469759514,-14.47817036,-101.8524841
0.1,0.65,1.35,40.45,-8.527678876,-1.499144897,-15.5347373,-102.6457479
0.1,0.65,1.35,40.5,-8.519657788,-1.53882649,-16.63882424,-103.5191122
0.1,0.65,1.35,40.55,-8.55947808,-1.556425977,-17.66892193,-104.7058704
0.1,0.65,1.35,40.6,-8.627085354,-1.49698813,-17.99303019,-105.4715848
0.1,0.65,1.35,40.65,-8.539600874,-1.502842638,-18.04923129,-105.979717
0.1,0.65,1.35,40.7,-8.425740157,-1.525619609,-18.89088231,-106.6119725
0.1,0.65,1.35,40.75,-8.358853223,-1.549408807,-19.95005113,-107.2924772
0.1,0.65,1.35,40.8,-8.318436564,-1.572915233,-21.01051216,-107.9880959
0.1,0.65,1.35,40.85,-8.29251555,-1.596312875,-22.046595,-108.6866963
0.1,0.65,1.35,40.9,-8.27639706,-1.619853137,-23.06020075,-109.3830859
0.1,0.65,1.35,40.95,-8.268212601,-1.643732664,-24.05468193,-110.0746789
0.1,0.65,1.35,41,-8.267201777,-1.668100446,-25.03177508,-110.7600078
0.1,0.65,1.4,37,-10.26060482,-1.29266622,33.41545787,-50.26735122
0.1,0.65,1.4,37.05,-10.14046006,-1.327028878,32.2915016,-51.32753338
0.1,0.65,1.4,37.1,-10.04505933,-1.371120448,31.0027107,-52.25860787
0.1,0.65,1.4,37.15,-9.982467055,-1.420223053,29.56512929,-53.06140807
0.1,0.65,1.4,37.2,-9.961407916,-1.470038867,28.01578562,-53.74281297
0.1,0.65,1.4,37.25,-9.98989299,-1.516829799,26.41899798,-54.31437059
0.1,0.65,1.4,37.3,-10.07299167,-1.557476405,24.86834387,-54.79095601
0.1,0.65,1.4,37.35,-10.21011179,-1.58947459,23.47941381,-55.18962824
0.1,0.65,1.4,37.4,-10.39282579,-1.610892926,22.3702057,-55.52878203
0.1,0.65,1.4,37.45,-10.60467818,-1.620314609,21.63209565,-55.82763291
0.1,0.65,1.4,37.5,-10.82386798,-1.616788241,21.30216285,-56.10602424
0.1,0.65,1.4,37.55,-11.02817489,-1.599811978,21.35050525,-56.38449209
0.1,0.65,1.4,37.6,-11.200036,-1.569375283,21.6894422,-56.68445036
0.1,0.65,1.4,37.65,-11.3295659,-1.526077473,22.19928644,-57.02824594
0.1,0.65,1.4,37.7,-11.41464755,-1.471324026,22.75752107,-57.43868892
0.1,0.65,1.4,37.75,-11.45881094,-1.407558836,23.26000064,-57.93755343
0.1,0.65,1.4,37.8,-11.46832197,-1.338420026,23.63048869,-58.54264972
0.1,0.65,1.4,37.85,-11.44964632,-1.268636414,23.82149377,-59.26363767
0.1,0.65,1.4,37.9,-11.40786265,-1.203489763,23.81153311,-60.09784407
0.1,0.65,1.4,37.95,-11.34617741,-1.147843158,23.60234607,-61.02837411
0.1,0.65,1.4,38,-11.2664642,-1.105045524,23.21634794,-62.02655735
0.1,0.65,1.4,38.05,-11.17047997,-1.076225862,22.69203205,-63.0586077
0.1,0.65,1.4,38.1,-11.06105514,-1.060333373,22.07534052,-64.09367615
0.1,0.65,1.4,38.15,-10.94249063,-1.054839182,21.40859715,-65.10968476
0.1,0.65,1.4,38.2,-10.81993977,-1.056675825,20.72186551,-66.0951096
0.1,0.65,1.4,38.25,-10.69829764,-1.062998305,20.03046777,-67.04736663
0.1,0.65,1.4,38.3,-10.58132763,-1.071588206,19.33806937,-67.96967858
0.1,0.65,1.4,38.35,-10.47136283,-1.080942812,18.64190981,-68.8680366
0.1,0.65,1.4,38.4,-10.36947034,-1.090179914,17.93723588,-69.74901971
0.1,0.65,1.4,38.45,-10.27580919,-1.098875884,17.21987735,-70.61855394
0.1,0.65,1.4,38.5,-10.18998286,-1.106907167,16.48723556,-71.48138371
0.1,0.65,1.4,38.55,-10.11130444,-1.114324149,15.73834348,-72.34097918
0.1,0.65,1.4,38.6,-10.03896753,-1.121262313,14.9735343,-73.199665
0.1,0.65,1.4,38.65,-9.972144909,-1.127885146,14.19402533,-74.05883437
0.1,0.65,1.4,38.7,-9.910040153,-1.13435065,13.40155146,-74.91917468
0.1,0.65,1.4,38.75,-9.851911493,-1.140793976,12.59808664,-75.78087025
0.1,0.65,1.4,38.8,-9.797080708,-1.147320424,11.78565014,-76.64377003
0.1,0.65,1.4,38.85,-9.744934471,-1.154004751,10.96618059,-77.50751908
0.1,0.65,1.4,38.9,-9.69492236,-1.16089404,10.14145943,-78.37165778
0.1,0.65,1.4,38.95,-9.646553676,-1.168012404,9.313068535,-79.23569382
0.1,0.65,1.4,39,-9.599394151,-1.175366402,8.4823705,-80.09915242
0.1,0.65,1.4,39.05,-9.553062965,-1.182950517,7.65050342,-80.9616095
0.1,0.65,1.4,39.1,-9.507230246,-1.190752308,6.818384602,-81.82271166
0.1,0.65,1.4,39.15,-9.461615053,-1.198757022,5.986719385,-82.68218614
0.1,0.65,1.4,39.2,-9.415983795,-1.206951556,5.156012518,-83.5398434
0.1,0.65,1.4,39.25,-9.370149007,-1.215327753,4.326580387,-84.39557414
0.1,0.65,1.4,39.3,-9.323968418,-1.223885013,3.498562858,-85.24934233
0.1,0.65,1.4,39.35,-9.277344228,-1.232632255,2.671933856,-86.10117557
0.1,0.65,1.4,39.4,-9.230222521,-1.241589257,1.846509913,-86.95115349
0.1,0.65,1.4,39.45,-9.182592731,-1.250787418,1.021955992,-87.79939509
0.1,0.65,1.4,39.5,-9.134487043,-1.260269985,0.197787844,-88.64604544
0.1,0.65,1.4,39.55,-9.085979565,-1.270091763,-0.626629926,-89.49126238
0.1,0.65,1.4,39.6,-9.037185058,-1.280318365,-1.452090988,-90.33520322
0.1,0.65,1.4,39.65,-8.988256857,-1.291025008,-2.279560515,-91.17801213
0.1,0.65,1.4,39.7,-8.939383469,-1.302294892,-3.110195218,-92.01980809
0.1,0.65,1.4,39.75,-8.890783125,-1.314217181,-3.945370196,-92.86067385
0.1,0.65,1.4,39.8,-8.842695212,-1.32688459,-4.786711064,-93.7006458
0.1,0.65,1.4,39.85,-8.795367246,-1.34039061,-5.6361267,-94.53970517
0.1,0.65,1.4,39.9,-8.749035753,-1.354826351,-6.495832437,-95.37777026
0.1,0.65,1.4,39.95,-8.703899529,-1.37027704,-7.368344634,-96.21469014
0.1,0.65,1.4,40,-8.660084633,-1.386818145,-8.25641511,-97.05023948
0.1,0.65,1.4,40.05,-8.617602937,-1.404511146,-9.162859938,-97.88411468
0.1,0.65,1.4,40.1,-8.576310973,-1.423398924,-10.09022901,-98.715931
0.1,0.65,1.4,40.15,-8.535883307,-1.443500772,-11.0402761,-99.54522047
0.1,0.65,1.4,40.2,-8.495822758,-1.464806991,-12.01324637,-100.3714302
0.1,0.65,1.4,40.25,-8.455532198,-1.487273048,-13.00711312,-101.1939206
0.1,0.65,1.4,40.3,-8.414460001,-1.510813253,-14.01704059,-102.0119623
0.1,0.65,1.4,40.35,-8.372297968,-1.5352939,-15.03542577,-102.8247313
0.1,0.65,1.4,40.4,-8.329168331,-1.560525812,-16.05274637,-103.6313003
0.1,0.65,1.4,40.45,-8.285716656,-1.586256213,-17.05908439,-104.4306246
0.1,0.65,1.4,40.5,-8.243058418,-1.612159856,-18.04580222,-105.2215195
0.1,0.65,1.4,40.55,-8.202597304,-1.637829344,-19.00673162,-106.0026262
0.1,0.65,1.4,40.6,-8.165793024,-1.662764619,-19.9385094,-106.7723618
0.1,0.65,1.4,40.65,-8.133964278,-1.686361672,-20.84013607,-107.5288463
0.1,0.65,1.4,40.7,-8.10817433,-1.707900667,-21.71212516,-108.2698012
0.1,0.65,1.4,40.75,-8.089199599,-1.726533933,-22.55562853,-108.9924075
0.1,0.65,1.4,40.8,-8.077554241,-1.741274706,-23.37177018,-109.6931129
0.1,0.65,1.4,40.85,-8.073539801,-1.750988172,-24.16125119,-110.3673715
0.1,0.65,1.4,40.9,-8.077297834,-1.754387457,-24.92418482,-111.0092987
0.1,0.65,1.4,40.95,-8.088854366,-1.75003884,-25.66008617,-111.611222
0.1,0.65,1.4,41,-8.10815301,-1.736382871,-26.36794722,-112.1631068
0.1,0.65,1.45,37,-9.854494249,-1.350969776,31.24702699,-52.6957256
0.1,0.65,1.45,37.05,-9.742954254,-1.357378288,30.39873441,-53.68353608
0.1,0.65,1.45,37.1,-9.645211522,-1.381241926,29.3612524,-54.65119094
0.1,0.65,1.45,37.15,-9.567522937,-1.422939466,28.11437879,-55.57211529
0.1,0.65,1.45,37.2,-9.51864937,-1.481800147,26.64401785,-56.41349227
0.1,0.65,1.45,37.25,-9.510340375,-1.555415114,24.95176773,-57.13739007
0.1,0.65,1.45,37.3,-9.557166893,-1.638831339,23.07052682,-57.70485574
0.1,0.65,1.45,37.35,-9.674718352,-1.723926889,21.08537115,-58.0844705
0.1,0.65,1.45,37.4,-9.874910186,-1.799555106,19.15217661,-58.26544041
0.1,0.65,1.45,37.45,-10.15803972,-1.853149647,17.49543277,-58.2715301
0.1,0.65,1.45,37.5,-10.50435761,-1.873947814,16.36148742,-58.16744602
0.1,0.65,1.45,37.55,-10.87196097,-1.856710137,15.92459136,-58.04899523
0.1,0.65,1.45,37.6,-11.20710781,-1.80378819,16.19311575,-58.017242
0.1,0.65,1.45,37.65,-11.46369399,-1.724087126,16.99120072,-58.14952573
0.1,0.65,1.45,37.7,-11.61887434,-1.629633285,18.0398171,-58.4830879
0.1,0.65,1.45,37.75,-11.67486214,-1.531905574,19.07450422,-59.01662757
0.1,0.65,1.45,37.8,-11.64962812,-1.439589428,19.91984374,-59.72321572
0.1,0.65,1.45,37.85,-11.56587514,-1.358013332,20.49881458,-60.56489786
0.1,0.65,1.45,37.9,-11.44414582,-1.289647567,20.80490477,-61.50327544
0.1,0.65,1.45,37.95,-11.30037812,-1.234962901,20.86872583,-62.5050432
0.1,0.65,1.45,38,-11.14597472,-1.193228421,20.73380189,-63.54380583
0.1,0.65,1.45,38.05,-10.98873198,-1.163099107,20.44311989,-64.59984657
0.1,0.65,1.45,38.1,-10.83381532,-1.142992374,20.03333881,-65.65905664
0.1,0.65,1.45,38.15,-10.68452932,-1.131304484,19.53334456,-66.71169511
0.1,0.65,1.45,38.2,-10.54287094,-1.126521124,18.96485995,-67.75127661
0.1,0.65,1.45,38.25,-10.40991826,-1.127263982,18.34379356,-68.77367994
0.1,0.65,1.45,38.3,-10.28610615,-1.132301141,17.68166766,-69.7764794
0.1,0.65,1.45,38.35,-10.17142496,-1.140538422,16.98684716,-70.75846824
0.1,0.65,1.45,38.4,-10.0655652,-1.15100179,16.2654924,-71.71934041
0.1,0.65,1.45,38.45,-9.968023023,-1.162817065,15.52225091,-72.65950408
0.1,0.65,1.45,38.5,-9.878176379,-1.175191785,14.76073711,-73.58001007
0.1,0.65,1.45,38.55,-9.795339463,-1.187404648,13.98385386,-74.48258324
0.1,0.65,1.45,38.6,-9.718800847,-1.198810164,13.1940024,-75.36973698
0.1,0.65,1.45,38.65,-9.647849753,-1.20886834,12.39321689,-76.24491853
0.1,0.65,1.45,38.7,-9.581793746,-1.217207638,11.58324968,-77.11256639
0.1,0.65,1.45,38.75,-9.519970357,-1.223716619,10.76562527,-77.9778802
0.1,0.65,1.45,38.8,-9.46175449,-1.228630362,9.941674805,-78.84609367
0.1,0.65,1.45,38.85,-9.406562944,-1.232543737,9.112559126,-79.72124815
0.1,0.65,1.45,38.9,-9.353857007,-1.236286624,8.279284873,-80.60491459
0.1,0.65,1.45,38.95,-9.303143787,-1.240673761,7.442716855,-81.49565658
0.1,0.65,1.45,39,-9.253976748,-1.24625011,6.603588331,-82.38973147
0.1,0.65,1.45,39.05,-9.205955739,-1.253173596,5.762510238,-83.28266306
0.1,0.65,1.45,39.1,-9.158726764,-1.261273787,4.919979895,-84.17074864
0.1,0.65,1.45,39.15,-9.111981597,-1.270208453,4.076389458,-85.05182378
0.1,0.65,1.45,39.2,-9.065457375,-1.279615257,3.23203422,-85.92525778
0.1,0.65,1.45,39.25,-9.018936209,-1.289205268,2.387120751,-86.79153407
0.1,0.65,1.45,39.3,-8.972244889,-1.298797529,1.541774817,-87.65175977
0.1,0.65,1.45,39.35,-8.925254716,-1.308316335,0.696048909,-88.50727925
0.1,0.65,1.45,39.4,-8.877881511,-1.317772232,-0.150070828,-89.35942803
0.1,0.65,1.45,39.45,-8.83008586,-1.327239593,-0.996658663,-90.20940015
0.1,0.65,1.45,39.5,-8.781873638,-1.336836522,-1.843844908,-91.05818943
0.1,0.65,1.45,39.55,-8.733296913,-1.346708725,-2.691814036,-91.90657282
0.1,0.65,1.45,39.6,-8.684455276,-1.357017104,-3.540806743,-92.75511472
0.1,0.65,1.45,39.65,-8.635497709,-1.367928291,-4.391128239,-93.60418055
0.1,0.65,1.45,39.7,-8.586625025,-1.379607278,-5.243166371,-94.45395342
0.1,0.65,1.45,39.75,-8.538092843,-1.392211472,-6.097425229,-95.30445086
0.1,0.65,1.45,39.8,-8.490214788,-1.405885687,-6.954582979,-96.15554077
0.1,0.65,1.45,39.85,-8.443365036,-1.420757736,-7.815587239,-97.00695619
0.1,0.65,1.45,39.9,-8.397978032,-1.436934408,-8.681807359,-97.85830902
0.1,0.65,1.45,39.95,-8.354540582,-1.454497686,-9.555269342,-98.70910291
0.1,0.65,1.45,40,-8.31356633,-1.473501134,-10.43900027,-99.55874538
0.1,0.65,1.45,40.05,-8.275533344,-1.4939664,-11.33748797,-100.4065593
0.1,0.65,1.45,40.1,-8.240751529,-1.515879809,-12.25717432,-101.2517934
0.1,0.65,1.45,40.15,-8.209114682,-1.539189036,-13.20665871,-102.0936322
0.1,0.65,1.45,40.2,-8.179713061,-1.563799854,-14.19578731,-102.9312041
0.1,0.65,1.45,40.25,-8.15041459,-1.589572952,-15.23219283,-103.7635879
0.1,0.65,1.45,40.3,-8.117842544,-1.616320818,-16.31426304,-104.5898167
0.1,0.65,1.45,40.35,-8.078449486,-1.643804705,-17.42325945,-105.4088789
0.1,0.65,1.45,40.4,-8.03074587,-1.671731655,-18.52340964,-106.2197146
0.1,0.65,1.45,40.45,-7.976971188,-1.699751627,-19.57644103,-107.0212074
0.1,0.65,1.45,40.5,-7.922189816,-1.727454717,-20.56047852,-107.8121697
0.1,0.65,1.45,40.55,-7.871593984,-1.754368541,-21.47572166,-108.5913201
0.1,0.65,1.45,40.6,-7.828599323,-1.77995584,-22.33563225,-109.3572529
0.1,0.65,1.45,40.65,-7.794666977,-1.803612415,-23.15579371,-110.1083956
0.1,0.65,1.45,40.7,-7.770000561,-1.824665581,-23.94801696,-110.8429558
0.1,0.65,1.45,40.75,-7.754240366,-1.842373376,-24.71923944,-111.558853
0.1,0.65,1.45,40.8,-7.746875638,-1.855924874,-25.47249659,-112.2536355
0.1,0.65,1.45,40.85,-7.747424072,-1.864442081,-26.20823091,-112.9243796
0.1,0.65,1.45,40.9,-7.755484194,-1.866984033,-26.92532833,-113.567571
0.1,0.65,1.45,40.95,-7.770733316,-1.862553908,-27.62180825,-114.1789657
0.1,0.65,1.45,41,-7.792907977,-1.850110169,-28.29524969,-114.7534332
0.1,0.65,1.5,37,-9.424920867,-1.382924646,30.99006711,125.5315223
0.1,0.65,1.5,37.05,-9.351755194,-1.390886917,30.32991988,124.6359339
0.1,0.65,1.5,37.1,-9.281692042,-1.410974853,29.46128425,123.7216899
0.1,0.65,1.5,37.15,-9.216120609,-1.444821045,28.36176484,122.7988957
0.1,0.65,1.5,37.2,-9.158040064,-1.494338251,27.00802698,121.8827089
0.1,0.65,1.5,37.25,-9.112969608,-1.561607485,25.37766471,120.9961665
0.1,0.65,1.5,37.3,-9.090126824,-1.648506921,23.45418352,120.1742024
0.1,0.65,1.5,37.35,-9.103710028,-1.755800425,21.23819496,119.4685083
0.1,0.65,1.5,37.4,-9.173642717,-1.881250676,18.76908785,118.9510113
0.1,0.65,1.5,37.45,-9.324164086,-2.016390328,16.15989326,118.7092763
0.1,0.65,1.5,37.5,-9.577442343,-2.142624168,13.63771504,118.8205713
0.1,0.65,1.5,37.55,-9.939839176,-2.230325693,11.5570829,119.2926946
0.1,0.65,1.5,37.6,-10.38435928,-2.247618802,10.32838947,119.9934799
0.1,0.65,1.5,37.65,-10.84395536,-2.17967942,10.23503918,120.6512648
0.1,0.65,1.5,37.7,-11.23223042,-2.04225875,11.2387235,120.9834863
0.1,0.65,1.5,37.75,-11.48441226,-1.872093261,12.96261555,120.8500411
0.1,0.65,1.5,37.8,-11.5845159,-1.70444914,14.89848603,120.2814598
0.1,0.65,1.5,37.85,-11.55803388,-1.560015795,16.64597562,119.3974234
0.1,0.65,1.5,37.9,-11.44633412,-1.44550665,18.00468705,118.323657
0.1,0.65,1.5,37.95,-11.28696051,-1.359534941,18.93313927,117.1549973
0.1,0.65,1.5,38,-11.10660936,-1.297549226,19.47261482,115.951951
0.1,0.65,1.5,38.05,-10.92177682,-1.254504201,19.69182028,114.7492167
0.1,0.65,1.5,38.1,-10.74168877,-1.225934951,19.65914349,113.5649598
0.1,0.65,1.5,38.15,-10.57101509,-1.208230016,19.43254332,112.4076131
0.1,0.65,1.5,38.2,-10.41176798,-1.198583493,19.05781701,111.2801828
0.1,0.65,1.5,38.25,-10.26448204,-1.194852339,18.57000677,110.1827853
0.1,0.65,1.5,38.3,-10.12890544,-1.195408613,17.99557397,109.1140839
0.1,0.65,1.5,38.35,-10.0043911,-1.199015206,17.35444305,108.0720795
0.1,0.65,1.5,38.4,-9.890112963,-1.204729464,16.66166072,107.0545344
0.1,0.65,1.5,38.45,-9.785182876,-1.211831085,15.92866061,106.0591925
0.1,0.65,1.5,38.5,-9.688711991,-1.219768964,15.16419901,105.0838867
0.1,0.65,1.5,38.55,-9.599841549,-1.22812208,14.37503795,104.1265874
0.1,0.65,1.5,38.6,-9.517757098,-1.236570518,13.56644173,103.1854185
0.1,0.65,1.5,38.65,-9.441693928,-1.24487364,12.74253811,102.2586604
0.1,0.65,1.5,38.7,-9.370938063,-1.252853168,11.90658222,101.3447457
0.1,0.65,1.5,38.75,-9.304825152,-1.260379401,11.06115068,100.4422565
0.1,0.65,1.5,38.8,-9.242738553,-1.267358997,10.20828572,99.54992533
0.1,0.65,1.5,38.85,-9.184107238,-1.27372263,9.349603192,98.66664467
0.1,0.65,1.5,38.9,-9.128403861,-1.279410038,8.486374613,97.79149206
0.1,0.65,1.5,38.95,-9.075143099,-1.284347845,7.619590235,96.92378195
0.1,0.65,1.5,39,-9.023880319,-1.288409774,6.750008299,96.06316961
0.1,0.65,1.5,39.05,-8.974210548,-1.291331934,5.878194092,95.20986115
0.1,0.65,1.5,39.1,-8.925767723,-1.292498922,5.004551467,94.36505001
0.1,0.65,1.5,39.15,-8.878224182,-1.290281541,4.129348717,93.5317774
0.1,0.65,1.5,39.2,-8.831290351,-1.279305141,3.25274023,92.71508113
0.1,0.65,1.5,39.25,-8.78471461,-1.233336526,2.374784933,91.87211278
0.1,0.65,1.5,39.3,-8.738283321,-1.226498119,1.495462307,89.65939759
0.1,0.65,1.5,39.35,-8.691820995,-1.373230742,0.614686519,89.4450354
0.1,0.65,1.5,39.4,-8.645190618,-1.374408852,-0.267680912,88.83676566
0.1,0.65,1.5,39.45,-8.59829415,-1.376369284,-1.151819668,88.06516248
0.1,0.65,1.5,39.5,-8.551073245,-1.381258271,-2.037940289,87.24665062
0.1,0.65,1.5,39.55,-8.503510247,-1.388374392,-2.926275017,86.40819318
0.1,0.65,1.5,39.6,-8.455629586,-1.397337436,-3.817070182,85.55890311
0.1,0.65,1.5,39.65,-8.407499713,-1.407982558,-4.710580907,84.70270068
0.1,0.65,1.5,39.7,-8.359235807,-1.420247413,-5.607069652,83.84161435
0.1,0.65,1.5,39.75,-8.311003571,-1.434114568,-6.506811381,82.97689054
0.1,0.65,1.5,39.8,-8.263024541,-1.449581903,-7.410110352,82.10943724
0.1,0.65,1.5,39.85,-8.215583434,-1.466646174,-8.317337641,81.24002528
0.1,0.65,1.5,39.9,-8.169038046,-1.485293084,-9.229005867,80.36938898
0.1,0.65,1.5,39.95,-8.123831714,-1.50549078,-10.14591121,79.49828094
0.1,0.65,1.5,40,-8.080506507,-1.527185317,-11.06939696,78.62750396
0.1,0.65,1.5,40.05,-8.039709444,-1.550297384,-12.00183354,77.7579313
0.1,0.65,1.5,40.1,-8.002167761,-1.574719904,-12.9474638,76.89052064
0.1,0.65,1.5,40.15,-7.968567651,-1.600316354,-13.91377656,76.02632479
0.1,0.65,1.5,40.2,-7.93918152,-1.62691971,-14.91327726,75.1665008
0.1,0.65,1.5,40.25,-7.912974197,-1.654331992,-15.96405278,74.31231851
0.1,0.65,1.5,40.3,-7.886119697,-1.682324421,-17.08347345,73.46516922
0.1,0.65,1.5,40.35,-7.851441618,-1.710638194,-18.26641142,72.62657472
0.1,0.65,1.5,40.4,-7.802703637,-1.738985929,-19.45950089,71.79819693
0.1,0.65,1.5,40.45,-7.742500279,-1.767053779,-20.58362729,70.98184816
0.1,0.65,1.5,40.5,-7.681480772,-1.794504283,-21.60217561,70.17950168
0.1,0.65,1.5,40.55,-7.628667843,-1.82097994,-22.53634282,69.39330254
0.1,0.65,1.5,40.6,-7.587180733,-1.846107548,-23.42346169,68.62557786
0.1,0.65,1.5,40.65,-7.556560619,-1.869503282,-24.28908812,67.87884636
0.1,0.65,1.5,40.7,-7.535421137,-1.890778502,-25.14477627,67.15582603
0.1,0.65,1.5,40.75,-7.522549558,-1.909546247,-25.99357208,66.45943946
